Claim_ID,Claimant_Name,Claimant_Address,Insurance_Type,Fraud_Category,Claim_Amount,Claim_Date,Claim_Status,Fraud_Flag,Claim_Description,Missing_Field
8062ccc1-6c95-4b27-9cea-54d6c4b72107,Emily Hensley,"63878 Jennifer Track, North Emily, LA 57913",General,Staged Accident,6259.87,2024-05-08,Under Review,1,Fact kid ago worry fact official especially just.&,
aeb08729-e8ba-48e2-922b-45bff35b229c,Scott Mendoza,"90079 Timothy Ports, Evanstown, NH 09787",General,Intentional Damage,6991.15,2021-12-29,Approved,1,Turn send middle step everything cover end learn read.,
dad68777-98ff-4e08-a153-390c8b859424,Jamie Daugherty,"PSC 0608, Box 7069, APO AP 65543",Health,Exaggerated Loss,15485.0,2023-03-09,Denied,1,Attorney focus market suddenly development.,
ed6543f8-0504-492e-80ca-9651762b196c,Emily Ramirez,"85205 Perez Locks, Jennifertown, AZ 02831",Health,Intentional Damage,35006.77,2021-02-01,Denied,1,Sure evidence others policy live couple place simple day investment there music reveal.,
f4181931-f6be-4ed5-871e-6c12f664af35,Jody Scott,"34305 Brittney Ways Suite 657, Christopherfort, MT 87271",Vehicle,Staged Accident,21161.55,2024-05-04,Under Review,1,Brother sometimes try professor international black even reality television thousand finally economy sister early candidate lay vote.,
db0226de-abe5-43ea-ba8a-4110f5a1f14f,Zachary Cruz,"42324 Kristen Fall, East Natasha, VT 16699",Vehicle,Exaggerated Loss,4638.37,2022-06-02,Approved,1,Citizen popular still develop according almost industry candidate key give offer.,
8ac96cdf-6d80-441d-891c-6be722eef359,Michelle Copeland,"15055 Henderson Summit Suite 495, Padillaview, IA 13589",Vehicle,None,8695.79,2024-03-16,Denied,0,Art teacher along real this.,
0ee4669c-9ba2-4660-9776-132703f0a955,Robin Berger,"4736 Schaefer Rue, West Jessica, ND 65053",Vehicle,Intentional Damage,25567.2,2022-07-02,Approved,1,Just security great fill life news cultural may every result material foreign yeah include yet.,
f7f22af9-744b-4c99-ac20-1f380760bbf3,Daniel Johnson,"534 Molina Meadows Apt. 147, Nancyview, NC 26125",General,Staged Accident,12330.43,2020-03-03,Under Review,1,Movement claim identify individual we interest amount different investment step president agent nearly baby scientist.,
9dc6a118-332c-44ac-a810-2c01442cbc19,Justin Harrell,"55253 Kathy Court, Reynoldsfort, CA 23560",General,None,14080.46,2021-02-07,Denied,0,Operation general car up through audience shoulder author nice why develop want happen.,
a0c8ffad-79ba-44d2-b814-7981f1e3f059,Mr. Zachary Martinez,"95640 Eric Station Apt. 522, Deborahshire, WY 07002",General,None,31187.8,2022-01-09,Approved,0,Response long bring civil.,
971a6eba-7aa0-47e8-9089-20fb72dca94f,Edward Anderson,"87925 Richard Manor, New Jeremymouth, CO 78517",General,Staged Accident,4687.97,2021-04-09,Approved,1,Or control home enter present world artist economy fund involve process pass less sound top successful.,
7f3ed547-cbf1-4d6d-acbe-942583f813d9,Mrs. Emily Lynn MD,"PSC 4593, Box 2818, APO AE 93428",Vehicle,None,10345.35,2023-01-28,Under Review,0,Tough seat ten try well necessary rule affect.@,
82b3f2f8-500c-4862-b54c-571dc1011ed4,Sean Keith,"51929 Danielle Island Suite 408, Crawfordport, MT 74341",Life,Exaggerated Loss,21897.28,2024-05-14,Approved,1,Table nature community outside produce see Democrat recognize face kitchen.,
e501086f-2ba5-4845-bd43-3ce713a07d84,Emma Kim,"USCGC Davidson, FPO AE 01084",General,Staged Accident,8427.27,2021-11-19,Approved,1,Truth include weight a general wall story hot might project north.,
ba583a66-0706-418b-b050-38e5279b51d6,Angela Clements,"93016 Poole Springs, South Cynthia, MT 81277",General,None,3856.72,2020-02-12,Approved,0,Long power sometimes give item vote.,
c54a0cc3-37f7-41fd-a813-8fc0e51fa576,Andrew Taylor,"11962 Brenda Wells Apt. 435, North Dennis, GA 34178",Health,Staged Accident,5414.66,2023-04-30,Denied,1,Throughout tell moment wrong doctor shake option senior message.#,
91e6ed04-fc67-422c-868a-a74d35e8fb80,Rodney Cline,"6413 Wilkerson Station, Lake Petershire, WA 65648",Health,Intentional Damage,21239.07,2024-08-30,Approved,1,Play establish member economic foreign enough computer star town.,
c4393252-4831-40cf-a2ff-1cfc1988c2c4,Barbara Jackson,"PSC 7315, Box 2992, APO AA 59985",Life,Intentional Damage,14894.53,2023-04-07,Approved,1,During here however sit news black least general boy project we Democrat research.,
4b364bf4-9c16-4345-a083-2f482ae11e1d,Paula Shelton,"293 Tammy Lights, Lake Tammyberg, CO 45324",General,Staged Accident,20831.4,2023-07-20,Approved,1,Power during pattern decide trip analysis agreement exactly pretty account police dream call list.,
b74a5a3a-2c8c-4712-b648-6e4b65449edb,Jonathan Johnson,"175 Miller Village Suite 943, Dawnton, WI 52293",Life,Exaggerated Loss,10442.63,2024-03-11,Approved,1,From same language analysis month fall sea approach person drug matter college say democratic citizen couple turn one.,
ac04d995-486c-4c65-bad9-02b5beacbeaf,Christopher Hernandez,"099 Jason Prairie, West Angel, AK 52663",General,Exaggerated Loss,13028.08,2024-04-24,Approved,1,Professional cell protect behind city base management.,
7eb15567-eeff-430e-81da-102033c79406,Edward Park,"25553 Holt Hills, Taraside, AL 36245",Health,Staged Accident,3426.11,2021-09-07,Approved,1,Sport store local account operation ground again plant.$,
7939aab1-654e-4d00-afd1-4fca3c945fc2,Chelsea Smith,"85047 Rubio Parks Suite 328, North Michaelfurt, CO 59026",Health,None,2561.69,2020-06-18,Under Review,0,Senior analysis as bed option commercial bring personal thank.,
858695f3-db8c-448f-afe3-be231b214f2e,Brandon James,"5977 Michael Cove, Pamelaborough, OR 39811",Life,Staged Accident,12700.48,2022-09-12,Approved,1,Politics stock science beautiful involve somebody require.&,
e8d8f042-6bba-4f78-b7de-427c147cc8fc,Emily Mccullough,"979 Macdonald Gateway, East Alextown, WV 09179",General,Exaggerated Loss,1303.93,2020-04-20,Approved,1,Go somebody clear range mother lose agent left administration Democrat.,
37619e5e-4ea9-47b8-ba58-10dac13d3fde,Natasha Jones,"5234 Deborah Trail Apt. 869, Moralesstad, RI 82938",Life,Staged Accident,1312.77,2020-06-06,Denied,1,Turn paper plan data tend go bar outside face instead source put.,
27c0c6dc-3f0d-4cde-b0fa-91c6e137c20d,Robert Russell,"908 Wilcox Drive Apt. 846, Edwardburgh, AL 63764",Life,None,31084.95,2023-04-23,Approved,0,Technology forget usually glass international base out water believe herself understand it program different low.,
9ea2df40-9cc7-466e-b239-8256f588500d,Carol Hernandez,"48684 Michelle Mountain Apt. 116, Lake Josephton, VT 40012",General,Exaggerated Loss,11693.49,2021-10-13,Denied,1,School entire camera rather staff through back this.,
8cbfff55-4737-40db-9d36-7e9d564eae1e,Chris Garcia,"USNS Robertson, FPO AA 10387",Health,None,1459.31,2021-03-01,Approved,0,Understand which decision computer best resource scene group law happen kitchen.,
3d0eb4bf-d11b-4690-ae3a-22f0bcd2b4a1,Mark Jones,"68498 Tran Forges Suite 898, New Lawrencemouth, ND 32764",Vehicle,None,3360.91,2020-05-29,Denied,0,Look Congress evidence power ability six threat friend them although whole half over wide stand important step those kind baby whether.,
5c96f1ed-30b4-4a62-8be1-d122f1e8acdb,Allison Torres,"455 Alvarez Estates, Halefurt, OH 29545",General,Staged Accident,14744.64,2023-05-23,Denied,1,Guy they start behind bad anything whose.,
58b78197-c28b-4ba1-b47b-2a0ade125568,Amanda Perry,"19563 Cody Path Apt. 445, Kerrshire, MI 57171",Vehicle,Intentional Damage,15633.6,2020-04-04,Under Review,1,Full camera crime exactly.,
272de3c5-756c-4a90-b943-6b23681dd1af,Eduardo Smith,"86106 Baker Pines, Allenmouth, SD 61295",Health,None,19453.45,2022-04-03,Denied,0,Particularly at wonder side check against experience international everyone include federal miss financial.,
4eccc6d3-b82b-4a4a-9b7a-a64f9c5f46fa,Stacey Snyder,"34921 Erica Via, Bennetthaven, MD 17685",General,Exaggerated Loss,12952.56,2022-06-05,Approved,1,Name able consumer citizen too direction language option central maybe agreement a high bar.,
8ee25aff-b22b-49c6-81c1-39f6427abb84,Kimberly Jenkins,"Unit 3751 Box 2632, DPO AP 24747",Life,Exaggerated Loss,4682.47,2022-06-16,Approved,1,Reduce appear paper health experience risk hour less measure.$,
f4844209-4ea2-4b56-8123-4dd318657dda,Leslie Gardner,"45337 Cassie Run Suite 632, New Jeremiahfurt, MS 59112",Life,Exaggerated Loss,10498.99,2024-11-18,Under Review,1,Recent child trial good their just.,
a248b20b-b0ff-49a0-8bfe-e28dbcfb47eb,Eric Carney,"233 Wilson Tunnel Suite 627, Lake Linda, NH 52522",Life,Exaggerated Loss,7458.16,2023-10-07,Approved,1,Certain project chair majority already send sister remember rise watch appear the space particular.,
3e3ed9a4-d42e-40af-bc3a-2e572ea9e9e1,Dakota Taylor,"31544 Warren Forest Suite 681, Youngland, RI 51477",General,Staged Accident,13497.7,2025-01-19,Denied,1,Art common across mean perform movie inside voice.,
bea68846-2fbc-424a-909d-3b1e99730f43,John Lynn,"9620 Matthew Street, West Justin, AR 89156",Health,Exaggerated Loss,22898.81,2020-06-27,Under Review,1,High just gas green agreement deal tell contain avoid natural wear staff.,
f9c37c3d-7372-40fb-b383-54fe3bf9828c,Rebecca Wells,"556 Wendy Streets Suite 531, Manningbury, IN 37096",Health,Exaggerated Loss,18442.73,2022-03-04,Under Review,1,Easy ground bad foot action goal time how focus debate.,
0855853f-7738-4110-bd0e-a6117bde67ca,Mark Estes,"7985 Seth Islands, Ericside, MI 72922",General,Staged Accident,1433.45,2024-12-21,Under Review,1,Add team young executive truth.,
4bc3aaf7-43b5-4d26-bacc-741b2cea8c9f,Russell Johnson,"8984 Howell Via Apt. 585, Lake Jeanneside, NY 13390",Life,Exaggerated Loss,21362.44,2024-03-30,Approved,1,Enough close talk sell could wall beautiful mind place.,
0e859eaf-5b1b-4125-b10b-de26372f0e72,Crystal Hardin,"00128 Robles Lane, New Tiffany, MI 13792",Health,None,5440.25,2020-05-15,Approved,0,Toward sometimes seat much step operation fire task author air.,
91223c39-d9b5-4b48-ac50-2a49747a3f9d,Vanessa Wright,"1748 Goodman Shoal, Walkerstad, ND 57886",Vehicle,None,6970.35,2024-12-22,Denied,0,Entire go various medical cost back movement.,
3088445d-2255-487f-a307-acb412324175,Nicholas Barry,"USCGC Flynn, FPO AA 63984",Health,Staged Accident,11897.47,2020-09-27,Approved,1,Exist prove free happen line cultural main someone material in war run.,
023f467e-f0ea-4ab3-b31f-70c977276a0e,Gina Wolf,"899 Katherine Wall, Burnsfurt, IN 91778",Vehicle,None,15230.93,2021-06-23,Denied,0,Fly fill Congress key anything quickly who say.,
20fd3b71-64a8-4cf1-87ad-e2a0dc339680,Nicole Holmes,"731 Guerra Land Suite 888, Aguilarview, MD 86389",Health,Intentional Damage,30458.22,2022-03-25,Under Review,1,Manage dream civil pull memory ten fine a.,
43f4690d-6d4b-459b-bfa4-e31d263178d3,Brian Phillips,"PSC 8770, Box 8949, APO AE 95482",General,Staged Accident,16792.56,2020-10-04,Denied,1,Ten commercial beyond south whose throughout success leave serve.@,
7a5343b1-bf56-4bb5-9fab-bec19d6534e6,Timothy Johnston,"51973 James Estate Apt. 592, Dannyberg, MN 62754",Health,Intentional Damage,20370.73,2023-06-08,Under Review,1,Economic owner relate my member.,
2e5d63f7-4893-4d85-b064-86e1828ac8e0,Alfred Adkins,"USCGC Romero, FPO AA 46474",Health,Staged Accident,11639.1,2023-08-14,Approved,1,Bag well charge stand crime nature turn store election where as.,
8244504e-4bfd-405f-91b2-10a0a15967c6,Aaron Tanner,"95994 Turner Mountain Apt. 994, New Angela, ND 92630",Health,Intentional Damage,30231.73,2024-02-21,Approved,1,Cultural sense left democratic oil light our throw wear history serious season focus leader indeed.,
30318b3a-b1c2-4505-9fd8-9e0774c27d47,Danielle David,"2031 Douglas Ramp, Amandaville, HI 31122",Vehicle,None,1436.18,2024-10-05,Under Review,0,Before point prevent foreign senior girl bed.,
de74c79d-e3a1-497f-8302-25f048a4bf80,Cory Rodriguez,"PSC 4225, Box 6455, APO AP 90219",Health,None,3524.81,2022-08-16,Denied,0,Mention take allow budget attention small truth sit away.,
14c335c7-5587-4e26-8b85-b7671f8c7b25,Melinda Ray,"309 Ruiz Forks Apt. 022, North Juan, MI 10341",Life,None,24987.06,2022-05-17,Denied,0,Exactly significant seat society trial pass hand number political create.,
25090b30-97ba-4864-8fb7-a4f641d4786c,Jimmy Rice,"3908 Kent Plain, Butlerborough, OH 04145",Life,Staged Accident,15760.69,2020-05-21,Denied,1,Movie stuff not.,
458f68ac-c34a-47f5-a992-aee1a85a471a,Samantha Miller,"PSC 1508, Box 8171, APO AA 14179",Vehicle,Staged Accident,13834.06,2024-12-11,Approved,1,May body customer follow century rise lawyer difficult race leader knowledge involve international would life.%,
6e6f25dd-066e-4e29-9871-1e108d31fe59,Natalie Martinez,"050 Michael Points, North Laura, NE 92494",Vehicle,Exaggerated Loss,15971.16,2021-07-20,Approved,1,Environment indeed lawyer forget whether.,
47070c9e-6df6-49f1-a7be-3a4e952132a2,Elijah Riley,"0441 Kathleen Greens Suite 872, Mendozaland, NE 70149",Health,Intentional Damage,2536.38,2020-10-19,Approved,1,Two baby affect sister chance chair affect board its really hand positive point ability still military.,
2118e6b1-12f8-48cf-81e7-ad6c2e10b3d9,Virginia Hernandez,"Unit 1147 Box 2694, DPO AE 50792",Life,Exaggerated Loss,14274.73,2025-02-08,Approved,1,Baby break idea usually.%,
8bf4fe6f-3985-4e45-9860-122777a72f25,Daniel Holloway,"93721 Randolph Estate, Patriciaburgh, NJ 66916",Life,Intentional Damage,2866.99,2022-07-14,Under Review,1,Share happen deep theory mission tax career talk wrong.,
54964479-844d-4d83-891c-40f5930f7517,Tammy Blake,"82558 Welch Knolls, Gonzalezborough, GA 75220",Vehicle,None,4831.42,2023-06-28,Denied,0,Gas sign carry simple young doctor edge threat hospital.,
f89ec956-b2fb-4e8e-95c7-85c76c381c61,Guy Roberts,"673 Christine Viaduct Apt. 846, Fergusonport, MO 79502",Vehicle,Staged Accident,11896.68,2024-08-31,Under Review,1,Take author act interesting method meeting area hour assume institution.,
45f33120-8f9a-4abb-acfb-eebb02c0778b,Miguel Parsons,"79847 Johnson Place, Blanchardberg, WI 59431",Life,Exaggerated Loss,32192.09,2021-04-04,Under Review,1,Employee know again attack thing power.,
64712483-674e-4303-a61f-b1db444af864,Jesse Jordan,"6368 Yvonne Views, Deborahton, OR 42699",General,None,2962.52,2021-09-09,Under Review,0,Figure pass throughout there question and step may.,
80625103-8d27-4067-a4f5-d72aee25a78c,Rick Nguyen,"210 Brown Station, New Cherylmouth, IN 31039",Vehicle,Staged Accident,3887.5,2022-11-14,Under Review,1,Section apply few ok old require military.,
f16e50f5-32b3-46ae-a905-96f2ffea28c0,James Li,"28050 Virginia Land Suite 763, Port Jessica, NE 13691",General,Intentional Damage,24919.99,2024-06-19,Denied,1,Chair child produce across everything dog fund far professor challenge science budget if into debate.@,
be02c08d-1e67-425f-af49-81bca5134219,Tanya Baker,"2740 Johnson Lodge Suite 436, Larryport, MN 03480",Health,None,5386.44,2020-07-22,Under Review,0,Yard hot among election note special tell science remember not would candidate bill crime if fact.,
9fdceb84-60d7-42ca-b64d-d22311b0f42e,Stephanie Jackson,"32542 Taylor Creek Apt. 732, Hallton, WV 44465",Health,Intentional Damage,2451.94,2023-06-06,Approved,1,War move power trip serve finally.,
519c240b-2636-4666-b6d1-dda92cc92138,Joseph Russell,"4188 Jennifer Camp Apt. 864, Manningtown, MT 18936",General,None,14058.05,2024-12-31,Under Review,0,Hospital five member upon recently country.%,
25aeec28-c249-43e2-b066-075446309301,Michelle Campbell,"1128 King Harbors Suite 820, Ericatown, GA 32063",Vehicle,None,2416.85,2024-01-09,Denied,0,Build yard major the cut institution method gun brother peace team shake marriage so.,
485ea9b6-d5ef-4dba-aca3-975189aea229,Hunter Jones,"047 Murray Meadows Suite 847, Martinshire, WY 84483",Health,Exaggerated Loss,22316.6,2022-02-26,Denied,1,Standard support full computer I realize sometimes different enter.,
e63a9c89-23be-45ca-81fe-19b088e8e9a2,Loretta Padilla,"465 Wilson Knolls Suite 727, Port Josephshire, WV 96603",Life,Staged Accident,28469.47,2025-01-30,Under Review,1,Occur rule center police environment school quite teach painting month place what.,
c2d27f82-9a52-40a7-9f5c-17425411aa26,Michele Shepherd,"9286 Brown Route, Port Leslieland, KY 46917",General,Staged Accident,2401.4,2020-05-12,Under Review,1,Product source generation blood address event law piece piece act in thus quite happy carry activity.,
5cc99ffc-1740-40df-ad90-e63b5b45ac5d,Devin Sparks,"81801 Stewart Common Suite 721, Samanthamouth, IN 23547",Health,None,16435.75,2021-02-25,Under Review,0,Poor maintain next among affect at particular skill simply.,
6d486be7-0f7e-4f6e-9ad6-8e436950232f,Jessica Sanders,"828 Andrea Pike, Obrienmouth, OH 13654",Life,Intentional Damage,14410.53,2021-07-11,Approved,1,Agree any study particularly example table born pattern.,
ea2c51c3-e6f5-4fe1-bdf8-261c1a4a133a,Courtney Lee,"Unit 8054 Box 6651, DPO AE 64938",Life,None,8294.86,2022-04-09,Under Review,0,Million growth herself system.,
bc8c0e67-c259-421e-a75f-39338a4d9f91,Alexis Perez,"PSC 9792, Box 9164, APO AE 67391",Vehicle,Staged Accident,28393.39,2021-10-28,Under Review,1,House vote find miss especially at home moment.%,
5f341999-aeb8-4ad8-8384-cbea8b39d5df,Raymond Williams,"777 Kathryn Courts Apt. 023, New Heidi, TX 99550",General,Exaggerated Loss,8677.35,2022-07-15,Approved,1,Business standard finally idea grow glass general life citizen bed have interesting point boy decision name.,
841af245-2e2c-4564-8659-3ad42f460031,Douglas Rodriguez,"630 Mark Parkway Suite 132, South Leonard, UT 78689",Life,Exaggerated Loss,21170.47,2021-03-28,Approved,1,Miss wait try strategy middle black represent.,
fbadaeb8-3f7d-4be4-a07a-49f61476d0ad,Angela Beard,"3693 Patricia Wells Apt. 192, Port Johnberg, DE 17920",Vehicle,Exaggerated Loss,24875.74,2020-02-05,Approved,1,Yet within religious wife pretty.&,
bbebe43a-fc1b-45ec-92da-bb2f582f93b2,Walter Vaughn,"3566 Green Pass Apt. 264, Lake Kaylaberg, CA 49340",Health,Intentional Damage,23471.49,2021-08-04,Approved,1,Accept where nor question great major into husband detail us citizen.@,
2a418a09-8ab6-40a1-a4b4-838621a3fa82,Jessica Graham,"309 Adams Harbor Suite 066, Sparkston, MI 44133",Vehicle,Intentional Damage,1583.92,2024-05-22,Approved,1,Soldier statement TV health nearly case course wish color type home responsibility woman early note.,
caba0e3c-3f7e-4480-88ad-2f53aaaafcb3,Jared Velez III,"72254 Breanna Gardens Apt. 648, Justinview, SC 19250",Health,None,22489.8,2024-09-27,Under Review,0,Executive eat mention almost speech.,
da2aeae1-ebb8-491b-bcb8-ee0f627bb7f3,Cameron Mendoza,"56533 Sandra Turnpike, East Bettyberg, LA 42290",Health,Intentional Damage,26718.86,2024-11-22,Under Review,1,Suffer without tough sense brother strategy old real address you.,
464da4df-c041-4b0c-bc88-9e94b5444ce1,Ronald Campbell,"3518 Lisa Motorway, Nicolestad, AR 52072",Vehicle,Intentional Damage,6287.1,2021-01-03,Denied,1,Different large task college require land by individual sure plant example realize large authority former.,
70df4129-ec56-43b7-9d2a-80ef0e465abb,Alicia Morales,"716 Dawson Coves Apt. 863, New Wendyton, AZ 91567",General,Staged Accident,4607.17,2022-01-21,Under Review,1,Many note at step sport I cause most sort personal fast matter customer media ball.,
f80f1346-6130-4c2f-9691-0bc30e82ae61,Christopher Mann,"47857 Yvette Way Suite 331, Lake Michael, ID 53815",General,Exaggerated Loss,13220.12,2023-05-25,Under Review,1,Generation want shake order seek president.,
f58ca639-47e9-41f7-bd19-c12cadb87637,Kurt Daniels,"08507 Brenda Squares Suite 480, Port Scott, WA 54090",Vehicle,Intentional Damage,2900.46,2021-03-12,Denied,1,Top present itself tax upon role.,
544e8fd9-e6eb-47f4-b01c-2ae24e06cdbb,Brian Yu,"5973 Brown Street Apt. 261, East Carlos, SC 74956",Vehicle,Intentional Damage,8363.73,2023-01-28,Approved,1,Miss onto follow phone so difference in wind.%,
1f20648e-8544-4711-9cf0-fc7af9d37ac5,Cameron Hall,"623 Johnson Gateway Suite 053, Melissaview, AK 69305",Vehicle,Exaggerated Loss,18136.98,2021-10-24,Approved,1,Food pass certainly fish expert.,
32426135-7fd4-440a-95c9-ac680610ba95,Austin Nichols,"036 Moss Plaza Apt. 596, Smithhaven, CA 52125",Life,Staged Accident,4253.46,2020-12-02,Denied,1,Spend anything reduce indeed generation hope.,
b6ef63a9-746f-4b31-a237-725ac01b4321,Jennifer Murray,"84687 Richard Island Suite 357, West Morgan, MS 67503",Health,Exaggerated Loss,25682.79,2022-06-23,Approved,1,Push from significant most work appear.,
f5a712c8-8c21-4598-ab29-72332a8f1240,Brian Benson,"5001 Trevino Port, South Nicholasbury, FL 71980",Health,None,19660.4,2024-03-27,Denied,0,Budget before start.,
bdac16be-9f91-4ee2-9df0-23210f409fba,Samuel Dawson,"218 Kimberly Branch, Leonardborough, MO 39754",Health,Intentional Damage,8288.07,2023-02-25,Approved,1,Position material through of scientist major shake result large majority choose seat try college executive lay bar.,
f91d475d-6ee3-482a-8430-afd64a9551a9,Anthony Gill,"7474 Rogers Shoals, West Jeffreybury, NM 18626",Life,Exaggerated Loss,6339.0,2021-07-26,Under Review,1,Court thousand next organization study hope.,
746c6f30-fc5c-4d4f-ae94-a14be46154ae,Renee Cooley,"130 Dustin Island, Jesusland, MN 96429",Health,Staged Accident,20522.3,2020-05-13,Under Review,1,Nor beautiful new turn buy commercial build democratic first whatever family television girl history.,
03646663-ba23-4393-a524-ab0fe0a2e599,Mr. Carl Gonzalez,"6397 Reyes Ridge Suite 338, Gillmouth, OR 70193",Life,None,18240.01,2020-03-16,Approved,0,Where baby state official parent character attack.,
2ee4670f-126f-4949-9423-26d2fa716dfa,Scott Fowler,"USNV Whitaker, FPO AE 11824",Vehicle,None,3998.16,2020-07-04,Denied,0,Control song throughout dark whose spring least.,
1e3b9f81-d978-48ee-ac23-200f1fe2429d,Kristen Jackson,"4076 Wilson Coves, Ericfurt, LA 33309",Vehicle,None,8668.77,2023-04-25,Approved,0,Treat above write card American when film best although.,
e008c7f1-30c9-4ec7-92c9-13ea3b355735,Chris Schultz,"4096 Williams Cape Suite 854, East Lauraburgh, TN 14773",Health,Exaggerated Loss,10521.02,2021-09-09,Denied,1,Voice use simply reason sea rise spend simply along.,
30ea1f75-061b-4090-a9bc-5f29746ff40e,Teresa Smith,"USNS Green, FPO AP 75897",Health,Intentional Damage,12186.18,2022-01-24,Approved,1,Product lot memory only each finally produce size commercial hotel moment loss trip chance town become quite stand.,
3e3637ff-5761-4418-8e32-60ea66379e44,Ian Jefferson,"7688 Roy Parks, Lake Maryton, HI 42598",Health,Exaggerated Loss,13559.73,2024-05-31,Denied,1,Pm about show remain inside try own free value sea with well summer last.,
7d01ff8d-20b1-4cb3-ab5e-c4642668fe0b,Brian Olson,"663 Khan Spurs Suite 068, Carpenterton, FL 98734",Health,Intentional Damage,12599.62,2022-03-25,Denied,1,Growth behind individual until yard season writer stuff.@,
072a93c2-db11-4d92-a941-2374071bcfbc,Chelsey Brown,"5595 Paul Islands Suite 904, Melissaland, VT 48199",General,Exaggerated Loss,3389.46,2022-08-04,Under Review,1,Attack region huge national fall.,
9f8239f6-3af1-4ba0-99b4-cb71250ddfa7,Monique Moore,"71253 Wagner Street Apt. 699, West Timothyview, MT 90648",Health,Staged Accident,23507.6,2021-11-26,Denied,1,Important strong test list use require within weight behind according spring throw response behind their break.,
a7fcfc38-9cbc-4fa1-8e09-ccf7c75129cf,Valerie Hicks,"74556 Nielsen Track Apt. 224, Franciscochester, MN 53614",Life,None,1570.45,2021-09-30,Denied,0,Right Republican middle free test agree challenge recognize.,
e45d65e4-6a5b-45c9-88f8-a5c976fa3225,Michael Gomez,"396 Powell Underpass Apt. 305, Averyton, OK 74312",Vehicle,Staged Accident,8364.01,2024-04-08,Under Review,1,Moment focus ask different nice medical each clearly hold candidate good.$,
e6275443-6446-44f2-86ff-79a8f1043df7,Maria Lee,"16974 Jordan Forks, Port William, TN 67449",Life,Staged Accident,31475.69,2024-08-16,Denied,1,Away avoid push scene service fact heart full leg let machine.,
0c46dc18-ee9b-42e7-a509-3c07c6faa215,Christina Swanson,"592 Torres Place Apt. 572, Williamland, DE 74795",General,Exaggerated Loss,2196.57,2023-09-18,Under Review,1,Specific ability newspaper left bag social product interesting decade purpose likely make dinner decade economy itself word when.,
492cfc27-fd60-4f7e-adda-83aa1445968b,Jennifer Myers,"875 Jane Curve Suite 533, Ryanburgh, WI 27011",Vehicle,Exaggerated Loss,13341.6,2020-11-17,Approved,1,Practice blood small run section reveal cold hot pressure future environmental end magazine morning husband.,
96f20c57-6506-46a9-b661-1c60636303c3,Jose Garcia,"9825 Spears Brooks Suite 118, Lake Jessica, IL 71421",Vehicle,Exaggerated Loss,5239.63,2020-02-02,Approved,1,Staff cut recent candidate ten reach assume affect election activity crime avoid base wall scientist coach.,
58ff8c1d-0e32-499a-b156-d21f3787443e,Whitney Acevedo,"Unit 8331 Box 8698, DPO AE 77582",Vehicle,Staged Accident,4362.53,2024-08-08,Under Review,1,Condition impact hear my eight material bring who.,
c3a3412b-db05-424c-8125-7f957be40b4c,John Webb DDS,"1731 Beck Union, Saundersside, NH 69021",Vehicle,Staged Accident,36169.45,2023-12-01,Under Review,1,Agent yes customer though age finally base quickly oil positive industry structure finally summer reason.,
54fada52-1984-4196-96e3-62fcf6cb8bfb,Tamara Carter,"42821 Olivia Camp Suite 631, West Lindsey, WV 31212",Vehicle,Staged Accident,19229.57,2021-09-25,Under Review,1,Lead public wall consider.,
5a1d9a14-eabb-4544-b3cd-ec6b44085bd4,Shannon Adkins,"3763 Day Ranch, Peterberg, SD 86242",Health,Intentional Damage,8466.2,2020-02-05,Approved,1,Down project college great mean year two model manage billion watch appear responsibility.,
ae7baf0b-cadd-4f96-bbd5-87b76576fe92,Kathleen Villanueva,"53686 Peters Port Apt. 380, Santanafort, VT 16062",Health,Exaggerated Loss,12796.02,2023-06-04,Denied,1,Daughter cause glass security others traditional church degree together.%,
abf6234c-4b9e-4c10-bb0c-81dbba98933f,Monica Jones,"52075 Bell Flats, East Edward, IL 39341",Health,Intentional Damage,1272.6,2020-08-02,Approved,1,Around beat themselves draw create.,
9410b5b6-edfc-48ee-b00e-4571474fd6af,Larry Lane,"5116 Adam Brooks Suite 890, Michelleview, KS 58756",Vehicle,Exaggerated Loss,25445.86,2022-01-04,Approved,1,But significant family statement against help peace wind tree.,
03fe2164-c9c5-4b47-b401-fd8a2720e340,Anthony Stephens,"0568 Kenneth Islands Suite 413, North Emilyborough, OK 99815",General,Intentional Damage,6962.26,2024-11-07,Approved,1,Weight beautiful bit cause step could.,
93aeaef0-a6e0-4f7a-bb77-718ec84f86c4,Anthony Olson,"73083 Baker Estates, Scottton, MN 23831",Health,Staged Accident,10868.49,2020-04-20,Denied,1,To or receive money training different method way key information technology sit cut measure agent.,
0404b307-cf63-489c-8ed5-b01d1a1b8414,Christopher Cook,"67813 Makayla Cliffs, Bryanville, AR 08122",Life,None,16250.67,2020-02-02,Approved,0,Property individual arm officer tonight world center.,
42a11078-f269-45aa-9fa6-eb1b1952b0b5,Amber Ramos,"5544 Warner Lights, Petersonport, MO 33110",General,Intentional Damage,3020.37,2020-06-03,Denied,1,In water arrive study interest available impact deep threat organization me.,
44616eaf-630d-480f-8d5b-4c60712e428e,Teresa Foster,"42801 Horton Fork, Veronicaside, MT 41501",Vehicle,Staged Accident,5008.49,2023-08-12,Denied,1,Cup ago seek affect church man hour.,
